SMSA	PERSON	PASS	TRAN	TIMEJ	DISTJ	WHHRW	WHHRB	AMPM	HJOB	VEHCL	WHDY	WHOME	WTIME	JTRAN	JVEHCL	JPASS	JTIMEJ	JDISTJ	JWTIME	JWHHRW	JWHHRB	JWHDY	CONTROL
5560	4	 	1	35	32	 	0	2	1	1	B	2	0445	 	 	 	 	 	 	 	 	 	000000000375
5560	5	 	1	35	31	5	0	1	2	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000000375
5560	6	 	1	25	12	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000000375
5560	7	2	1	15	8	 	0	1	1	2	B	2	0730	 	 	 	 	 	 	 	 	 	000000000375
5560	1	 	2	45	40	 	30	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000009264
5560	2	 	1	45	40	 	0	1	2	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000000735
5560	1	 	1	20	9	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000000556
5560	2	 	2	10	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000000556
5560	1	 	1	5	1	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000382
5560	2	 	2	180	100	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000382
5560	1	 	2	120	100	 	40	1	1	1	B	2	0330	 	 	 	 	 	 	 	 	 	000000000212
5560	1	 	1	30	12	 	8	1	1	1	B	2	0655	 	 	 	 	 	 	 	 	 	000000000392
5560	1	 	1	25	14	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000009230
5560	1	 	1	12	6	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000000751
5560	3	 	3	30	12	 	0	1	2	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000751
5560	2	 	2	35	25	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000573
5560	2	 	1	15	7	 	0	2	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000000398
5560	1	 	2	10	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000000228
5560	1	 	1	45	25	 	0	1	2	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000000578
5560	1	 	2	45	25	 	0	D	1	1	B	2	D	 	 	 	2	2	 	 	 	 	000000000411
5560	4	 	1	40	20	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000000411
5560	1	 	2	5	3	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000000591
5560	7	 	1	30	5	 	0	2	1	1	B	2	0300	 	 	 	 	 	 	 	 	 	000000000591
5560	1	 	2	5	6	 	0	1	1	1	B	2	0430	 	 	 	 	1	 	 	 	 	000000000417
5560	2	 	1	10	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000247
5560	1	 	2	10	4	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000009251
5560	1	 	1	90	75	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016888
5560	2	 	1	20	15	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000016888
5560	1	 	2	15	10	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000773
5560	1	2	1	5	1	 	0	1	1	2	B	2	0500	 	 	 	 	 	 	 	 	 	000000000593
5560	2	2	1	25	20	 	0	1	1	2	B	2	0730	 	 	 	 	 	 	 	 	 	000000000593
5560	1	 	3	10	1	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000000419
5560	2	 	1	10	1	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000000419
5560	1	2	2	3	0	 	0	1	1	2	B	2	D	 	 	 	2	2	 	 	 	 	000000000428
5560	1	 	2	10	5	15	15	1	2	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000000787
5560	2	 	1	45	18	 	0	1	2	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000000787
5560	1	 	2	15	20	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000791
5560	2	3	1	2	2	 	0	1	1	2	B	2	0645	 	 	 	 	1	 	 	 	 	000000000791
5560	3	3	1	20	20	 	0	2	1	2	B	2	1200	 	 	 	 	 	 	 	 	 	000000000791
5560	1	 	2	15	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000000436
5560	2	 	1	15	10	 	4	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000000436
5560	1	 	2	15	10	 	0	1	2	1	B	2	0730	 	 	 	2	2	 	 	 	 	000000000796
5560	3	 	1	10	7	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000000443
5560	1	 	1	2	2	 	0	1	1	1	B	2	0745	 	 	 	 	1	 	 	 	 	000000000802
5560	2	 	2	25	9	 	0	1	1	1	B	2	0535	 	 	 	 	 	 	 	 	 	000000000802
5560	3	2	2	30	19	 	0	1	1	2	B	2	0715	 	 	 	 	 	 	 	 	 	000000000802
5560	1	 	2	5	1	 	0	2	1	1	B	2	1230	 	 	 	 	 	 	 	 	 	000000000622
5560	1	 	2	1	0	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000276
5560	1	2	1	15	10	 	2	1	1	2	B	2	0430	 	 	 	 	 	 	 	 	 	000000000628
5560	2	2	1	12	12	 	2	1	1	2	B	2	0430	 	 	 	 	 	 	 	 	 	000000000628
5560	1	 	1	25	25	 	0	2	2	1	B	2	0430	 	 	 	2	2	 	 	 	 	000000000454
5560	1	 	1	20	20	 	2	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000000282
5560	2	 	2	10	10	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000282
5560	1	 	2	4	0	 	2	1	1	1	B	2	0415	 	 	 	 	 	 	 	 	 	000000000813
5560	2	 	12	996	996	 	12	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000000813
5560	2	2	1	16	12	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000000633
5560	3	 	1	40	30	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000000633
5560	5	 	1	12	6	 	0	1	1	1	B	2	0915	 	 	 	 	 	 	 	 	 	000000000633
5560	4	 	1	20	11	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000457
5560	5	 	2	40	35	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000000457
5560	4	 	2	60	35	 	0	1	1	1	B	2	0550	 	 	 	 	 	 	 	 	 	000000000818
5560	1	 	2	15	12	 	0	1	1	1	B	2	0640	 	 	 	 	 	 	 	 	 	000000000636
5560	2	 	1	35	20	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000000636
5560	2	2	2	75	43	 	0	1	1	2	B	2	0445	 	 	 	 	2	 	 	 	 	000000017094
5560	1	2	2	120	69	 	60	1	2	2	B	2	0300	 	 	 	 	2	 	 	 	 	000000017095
5560	2	2	2	120	69	 	60	1	1	2	B	2	0300	 	 	 	 	2	 	 	 	 	000000017095
5560	1	2	1	30	20	 	0	1	1	2	B	2	0550	 	 	 	 	 	 	 	 	 	000000017101
5560	3	 	2	30	15	 	7	1	2	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017104
5560	1	 	2	20	15	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017105
5560	2	 	1	15	10	 	0	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000017105
5560	1	 	1	20	15	5	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000017072
5560	1	 	1	40	26	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000008985
5560	2	 	1	5	6	 	0	1	1	1	B	2	0700	 	 	 	 	1	 	 	 	 	000000008985
5560	1	 	1	45	29	 	0	2	1	1	B	2	0200	 	 	 	 	 	 	 	 	 	000000017073
5560	2	 	1	30	20	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017073
5560	1	 	1	7	5	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017074
5560	2	 	1	40	35	 	0	1	1	1	B	2	0515	 	 	 	 	 	 	 	 	 	000000017074
5560	1	 	1	45	39	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017075
5560	2	 	1	60	50	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000017075
5560	1	 	1	45	25	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000008991
5560	1	 	2	8	3	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017076
5560	2	 	1	8	3	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017076
5560	2	2	2	30	20	 	0	1	1	2	B	2	0600	 	 	 	 	 	 	 	 	 	000000008993
5560	1	 	1	25	22	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017077
5560	1	 	1	30	15	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000008995
5560	2	 	1	5	2	 	0	2	1	1	B	2	0150	 	 	 	 	 	 	 	 	 	000000017078
5560	1	 	1	35	25	 	0	1	1	1	B	2	0106	 	 	 	 	 	 	 	 	 	000000017079
5560	4	 	1	20	20	 	0	1	1	1	B	2	0106	 	 	 	 	 	 	 	 	 	000000017079
5560	1	 	2	15	10	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000008999
5560	1	 	1	35	25	 	0	1	1	1	B	2	0845	 	 	 	 	 	 	 	 	 	000000009005
5560	3	 	2	20	21	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009012
5560	1	 	2	20	10	 	20	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009020
5560	2	 	1	30	25	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009020
5560	1	 	1	35	35	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000009024
5560	1	 	1	20	26	 	0	1	1	1	B	2	0700	 	 	 	 	1	 	 	 	 	000000000376
5560	2	 	2	7	5	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000376
5560	1	 	2	10	2	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000000380
5560	1	 	1	20	4	 	0	2	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000000557
5560	1	 	2	45	40	 	0	2	1	1	B	2	1030	 	 	 	 	 	 	 	 	 	000000000562
5560	2	 	1	10	8	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000000562
5560	1	 	2	5	6	 	40	1	1	1	B	2	0700	 	 	 	 	1	 	 	 	 	000000000745
5560	2	 	2	10	12	 	0	1	1	1	B	2	R	 	 	 	2	2	 	 	 	 	000000000393
5560	4	 	2	55	45	 	2	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000753
5560	2	 	1	10	2	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000574
5560	1	 	1	15	10	 	0	1	1	1	B	2	0545	 	 	 	 	 	 	 	 	 	000000000400
5560	1	 	2	20	13	 	0	1	1	1	B	2	0600	 	 	 	 	2	 	 	 	 	000000000229
5560	2	 	1	15	10	 	0	1	1	1	B	2	0700	 	 	 	 	2	 	 	 	 	000000000229
5560	6	 	1	8	10	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000577
5560	7	 	1	20	12	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000577
5560	1	 	3	30	40	 	0	2	1	1	B	2	0130	 	 	 	 	 	 	 	 	 	000000000403
5560	2	 	3	30	40	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000000403
5560	2	 	2	15	20	 	0	D	1	1	B	2	D	 	 	 	 	2	 	 	 	 	000000000233
5560	1	 	1	15	10	 	0	1	1	1	B	2	0445	 	 	 	 	 	 	 	 	 	000000000584
5560	2	 	2	10	10	 	0	1	1	1	B	2	0445	 	 	 	 	 	 	 	 	 	000000000584
5560	3	 	1	5	3	 	 	1	2	1	6	1	0600	 	 	 	 	 	 	1	1	 	000000000410
5560	1	 	1	5	3	 	 	1	1	1	B	2	D	 	 	 	2	2	 	 	 	 	000000000241
5560	1	 	1	25	15	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000426
5560	1	 	2	15	3	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000000257
5560	1	 	1	25	20	2	2	2	1	1	2	1	0500	 	 	 	 	 	 	 	 	 	000000000785
5560	7	 	1	30	25	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000000785
5560	8	 	1	25	25	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000000785
5560	4	6	3	5	1	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000000607
5560	7	6	3	5	1	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000000607
5560	3	 	1	60	50	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000000790
5560	5	 	12	996	996	40	0	B	1	B	0	1	B	 	 	 	1	1	 	 	 	 	000000000790
5560	2	 	1	45	45	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000000615
5560	3	 	1	25	20	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000000269
5560	2	 	1	30	30	 	0	1	2	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000625
5560	1	 	2	7	4	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000279
5560	2	 	1	7	4	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000000279
5560	1	 	2	30	25	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000003909
5560	2	 	2	15	15	 	0	1	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000003909
5560	2	 	1	5	5	 	2	2	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000003914
5560	1	 	1	25	25	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000003921
5560	2	 	1	15	15	 	0	1	1	1	B	2	0330	 	 	 	 	 	 	 	 	 	000000003921
5560	1	 	1	15	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000003925
5560	1	 	1	25	16	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000003946
5560	1	 	2	60	60	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000003972
5560	1	 	5	45	25	 	0	2	1	B	B	2	0215	 	 	 	 	 	 	 	 	 	000000003977
5560	2	 	1	20	15	 	0	2	1	1	B	2	0115	 	 	 	 	 	 	 	 	 	000000003977
5560	1	 	1	15	11	 	40	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000003986
5560	2	 	1	15	11	 	30	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000003986
5560	4	 	1	25	18	 	0	D	D	1	B	2	D	 	 	 	2	2	 	 	 	 	000000003986
5560	5	 	2	15	11	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000003986
5560	1	 	2	35	30	 	2	1	1	1	B	2	0415	 	 	 	 	 	 	 	 	 	000000004006
5560	2	 	1	15	12	 	2	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000004009
5560	2	 	1	18	18	 	0	1	1	1	B	2	0330	 	 	 	 	 	 	 	 	 	000000004030
5560	1	 	2	20	20	 	 	1	1	1	B	2	0800	 	 	 	 	2	 	 	 	 	000000004035
5560	2	 	1	60	60	 	0	1	1	1	B	2	0600	 	 	 	 	2	 	 	 	 	000000004035
5560	1	 	1	10	4	10	0	1	1	1	0	1	0600	 	 	 	 	 	 	 	 	 	000000004050
5560	1	 	2	15	9	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000004059
5560	2	 	1	10	9	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000004059
5560	1	 	1	60	60	 	0	1	1	1	B	2	R	 	 	 	 	 	 	 	 	 	000000004065
5560	2	 	1	30	30	 	2	1	1	1	B	2	R	 	 	 	 	 	 	 	 	 	000000004065
5560	1	2	1	20	14	 	0	1	1	2	B	2	0530	 	 	 	 	 	 	 	 	 	000000004070
5560	1	 	1	15	2	 	2	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000004073
5560	2	 	2	10	2	 	2	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000004073
5560	1	 	1	45	22	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000004087
5560	2	3	1	3	3	 	0	1	1	2	B	2	1000	 	 	 	 	 	 	 	 	 	000000004087
5560	4	3	1	3	3	 	0	1	1	2	B	2	1000	 	 	 	 	 	 	 	 	 	000000004087
5560	1	 	1	45	25	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000004097
5560	6	 	1	40	35	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000004097
5560	7	 	1	75	60	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000004097
5560	4	 	2	5	3	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000004111
5560	1	 	2	20	15	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000004116
5560	1	 	1	5	3	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000004120
5560	3	 	1	45	28	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000004120
5560	1	 	1	10	0	 	0	1	1	1	B	2	0850	 	 	 	 	 	 	 	 	 	000000004130
5560	1	 	2	20	15	 	0	1	2	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000004136
5560	4	 	2	10	5	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000004136
5560	1	 	2	10	6	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000004147
5560	2	 	1	20	20	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000004153
5560	1	 	2	25	25	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000004184
5560	2	 	1	30	27	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000004190
5560	2	 	1	10	3	 	0	1	1	1	B	2	0650	 	 	 	 	 	 	 	 	 	000000004196
5560	1	 	2	25	15	 	2	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000004201
5560	2	 	2	35	20	 	2	1	1	1	B	2	0840	 	 	 	 	 	 	 	 	 	000000004201
5560	2	 	2	10	10	 	0	2	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000017083
5560	3	 	1	20	25	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017083
5560	1	 	11	2	0	 	0	1	1	B	B	2	0750	 	 	 	 	 	 	 	 	 	000000004206
5560	1	 	11	10	0	 	0	1	1	B	B	2	0845	 	 	 	 	 	 	 	 	 	000000004217
5560	2	 	1	20	6	 	0	2	1	1	B	2	0130	 	 	 	 	 	 	 	 	 	000000017086
5560	1	 	1	15	20	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017088
5560	3	 	2	5	2	 	2	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000000007
5560	1	 	2	10	4	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000000010
5560	4	 	1	15	8	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000000010
5560	1	 	1	45	40	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000016910
5560	2	 	2	20	10	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000016910
5560	2	 	1	20	20	20	20	1	1	1	2	1	1100	 	 	 	 	 	 	 	 	 	000000016911
5560	1	 	2	60	40	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000000017
5560	1	 	1	60	40	 	0	D	2	1	0	1	D	 	 	 	2	2	 	 	 	 	000000016912
5560	2	 	2	10	10	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000016912
5560	1	 	1	8	3	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000016914
5560	2	 	1	40	40	16	0	D	2	1	2	1	D	 	 	 	 	 	 	 	 	 	000000016914
5560	1	 	1	10	2	 	8	1	2	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000000028
5560	2	 	1	2	1	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000000028
5560	1	 	1	60	40	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000016915
5560	2	 	2	60	45	 	0	1	1	1	B	2	0230	 	 	 	 	 	 	 	 	 	000000016915
5560	1	 	1	30	25	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000016916
5560	1	 	2	45	35	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000000001
5560	2	 	1	30	40	 	0	1	1	1	B	2	0645	 	 	 	 	 	 	 	 	 	000000000001
5560	1	 	1	15	10	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016917
5560	1	 	2	5	3	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000000037
5560	1	 	2	5	2	4	0	1	1	1	0	1	0800	 	 	 	 	 	 	 	 	 	000000016918
5560	1	 	7	10	5	 	0	1	1	B	B	2	0545	 	 	 	 	 	 	 	 	 	000000009011
5560	1	 	3	15	10	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000016920
5560	1	 	1	40	31	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000009019
5560	3	 	1	5	5	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000009019
5560	1	 	1	45	35	6	0	1	2	1	1	1	0700	 	 	 	 	 	 	 	 	 	000000016921
5560	2	 	1	45	35	 	0	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000016921
5560	1	 	2	10	3	8	20	1	1	1	1	1	0800	 	 	 	 	 	 	 	 	 	000000016922
5560	2	 	3	10	4	 	0	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000016922
5560	2	 	1	45	40	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000016923
5560	1	3	1	15	5	5	5	1	1	2	0	1	0730	 	 	 	 	 	 	 	 	 	000000009030
5560	1	 	2	45	40	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000009033
5560	2	 	1	20	12	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000009033
5560	1	2	3	25	12	 	0	1	1	2	B	2	0650	 	 	 	 	 	 	 	 	 	000000016926
5560	2	 	2	15	7	 	0	1	2	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000016926
5560	3	 	2	5	1	 	0	1	1	1	B	2	0545	 	 	 	 	 	 	 	 	 	000000016926
5560	4	 	2	5	1	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016926
5560	1	 	1	50	35	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009037
5560	1	 	2	50	50	4	4	1	1	1	0	1	0600	 	 	 	 	 	 	 	 	 	000000016928
5560	1	 	2	30	30	 	1	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009041
5560	2	 	3	45	40	7	7	1	2	1	2	1	0815	 	 	 	 	 	 	 	 	 	000000009041
5560	1	 	1	2	2	 	0	1	1	1	B	2	0200	 	 	 	 	2	 	 	 	 	000000016929
5560	1	 	2	45	23	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009043
5560	2	 	2	8	5	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009043
5560	1	 	1	20	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000016930
5560	2	 	2	35	32	 	0	1	1	1	B	2	0415	 	 	 	 	 	 	 	 	 	000000016930
5560	3	 	1	25	18	 	0	1	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000016930
5560	2	 	2	10	3	5	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000009045
5560	1	 	1	60	49	 	0	2	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000016931
5560	2	2	2	5	4	 	0	D	2	2	B	2	D	 	 	 	2	2	 	 	 	 	000000016931
5560	1	 	1	60	52	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016932
5560	2	 	1	20	15	1	1	1	2	1	0	1	0900	 	 	 	 	 	 	 	 	 	000000016932
5560	1	 	1	30	20	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000016933
5560	2	 	2	10	5	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000016933
5560	1	 	1	30	25	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016934
5560	1	 	1	5	1	 	2	1	1	1	B	2	0430	 	 	 	 	 	 	 	 	 	000000009055
5560	2	 	1	15	3	 	2	1	2	1	B	2	D	 	 	 	2	 	 	 	 	 	000000009055
5560	1	 	2	50	42	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000016935
5560	2	 	1	15	11	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016935
5560	1	 	1	120	88	 	2	1	1	1	B	2	0500	 	 	 	 	2	 	 	 	 	000000016936
5560	2	 	1	15	5	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016936
5560	1	 	2	20	8	10	0	1	1	1	0	1	0730	 	 	 	 	 	 	 	 	 	000000009061
5560	2	 	1	120	100	1	35	1	2	1	0	1	0800	 	 	 	 	 	 	 	 	 	000000009061
5560	3	 	12	996	996	20	0	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000009061
5560	1	 	3	20	20	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000009063
5560	1	 	1	10	5	5	0	1	1	1	0	1	0715	 	 	 	 	 	 	 	 	 	000000009067
5560	2	 	12	996	996	10	10	B	1	B	3	1	B	 	 	 	1	1	 	 	 	 	000000009067
5560	1	 	1	2	1	 	0	1	1	1	B	2	0658	 	 	 	 	 	 	 	 	 	000000016941
5560	2	 	1	40	36	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016941
5560	2	 	1	45	33	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000009069
5560	1	 	1	15	11	 	0	R	1	1	B	2	R	 	 	 	 	2	 	 	 	 	000000009071
5560	2	 	2	15	11	 	0	R	1	1	B	2	R	 	 	 	2	2	 	 	 	 	000000009071
5560	1	 	1	40	15	 	0	2	1	1	B	2	0145	 	 	 	 	 	 	 	 	 	000000016942
5560	2	 	12	996	996	 	40	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000016942
5560	1	 	12	996	996	 	20	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000016943
5560	2	 	1	7	3	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000016943
5560	1	 	1	7	3	 	0	D	2	1	D	1	D	 	 	 	2	2	 	 	 	 	000000016945
5560	1	 	12	996	996	50	50	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000016946
5560	2	 	12	996	996	20	20	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000016946
